,county,state,total_10,total_20,total_one_10,total_one_20,wh_10,wh_20,bl_10,bl_20,na_10,na_20,as_10,as_20,ha_10,ha_20,o_10,o_20,total_change,total_1_change,wh_change,bl_change,na_change,as_change,ha_change,o_change,Abb,county_state,price_change,wh_p_10,wh_p_20,bl_p_10,bl_p_20,na_p_10,na_p_20,as_p_10,as_p_20,ha_p_10,ha_p_20,o_p_10,o_p_20,wh_p_change_20,bl_p_change_20,na_p_change_20,as_p_change_20,ha_p_change_20,o_p_change_20,adj_price_change,county_size_20,median_p
10,Adams County,Indiana,34387.0,35809.0,34086.0,34632.0,33349.0,33670.0,107.0,183.0,71.0,105.0,78.0,137.0,7.0,4.0,474.0,533.0,4.1352836827871,1.6018306636155606,0.9625476026267654,71.02803738317756,47.88732394366197,75.64102564102564,-42.857142857142854,12.447257383966246,IN,Adams_County_IN,39.83017763029476,96.981417396109,94.02664134714736,0.31116410271323464,0.5110447094305901,0.2064733765667258,0.2932223742634533,0.2268299066507692,0.3825853835627915,0.020356530084043388,0.01117037616241727,1.3784278942623664,1.4884526236421012,-2.9547760489616337,0.19988060671735547,0.08674899769672753,0.1557554769120223,-0.009186153921626118,0.11002472937973473,3.0795531506944442,medium,142000
11,Adams County,Ohio,28550.0,27477.0,28171.0,26558.0,27882.0,26277.0,87.0,84.0,108.0,78.0,33.0,39.0,2.0,1.0,59.0,79.0,-3.7583187390542907,-5.72574633488339,-5.756401979771896,-3.4482758620689653,-27.77777777777778,18.181818181818183,-50.0,33.89830508474576,OH,Adams_County_OH,31.73623116818969,97.66024518388792,95.63271099465007,0.30472854640980734,0.305710230374495,0.37828371278458844,0.2838737853477454,0.11558669001751315,0.1419368926738727,0.0070052539404553416,0.003639407504458274,0.20665499124343256,0.28751319285220367,-2.027534189237855,0.000981683964687674,-0.09440992743684307,0.02635020265635954,-0.0033658464359970675,0.08085820160877111,-5.014393311410629,medium,127500
12,Adams County,Pennsylvania,101407.0,103852.0,100063.0,98221.0,94979.0,91460.0,1561.0,1559.0,213.0,340.0,746.0,975.0,20.0,37.0,2544.0,3850.0,2.4110761584506,-1.8408402706295033,-3.7050295328441023,-0.12812299807815503,59.624413145539904,30.6970509383378,85.0,51.33647798742138,PA,Adams_County_PA,18.068515062649972,93.66118709753765,88.0676347109348,1.5393414655792992,1.501174748680815,0.2100446714723836,0.3273889766205755,0.7356494127624326,0.9388360358972383,0.019722504363604093,0.03562762392635674,2.5087025550504403,3.707198705850634,-5.593552386602852,-0.038166716898484276,0.11734430514819189,0.20318662313480573,0.015905119562752645,1.1984961508001937,-18.682109416950347,large,216700
13,Adams County,Washington,18728.0,20613.0,18196.0,17078.0,11703.0,9164.0,109.0,41.0,356.0,439.0,125.0,135.0,4.0,13.0,5899.0,7286.0,10.065143101238787,-6.144207518135854,-21.695291805519954,-62.38532110091744,23.314606741573034,8.0,225.0,23.512459738938805,WA,Adams_County_WA,68.35530402374216,62.48932080307561,44.457381264250714,0.5820162323793251,0.19890360452141853,1.9008970525416489,2.1297239606073837,0.6674498077744554,0.6549265026924757,0.021358393848782572,0.06306699655557173,31.498291328492094,35.34662591568428,-18.031939538824894,-0.38311262785790656,0.2288269080657348,-0.012523305081979741,0.04170860270678915,3.848334587192184,31.604679544141845,medium,175900
14,Adams County,Wisconsin,20875.0,20654.0,20599.0,19850.0,19409.0,18734.0,633.0,603.0,205.0,198.0,82.0,85.0,4.0,10.0,266.0,220.0,-1.058682634730539,-3.636098839749503,-3.477768045751971,-4.739336492890995,-3.414634146341464,3.6585365853658534,150.0,-17.293233082706767,WI,Adams_County_WI,23.485892507434535,92.97724550898204,90.70397985862303,3.032335329341317,2.9195313256512057,0.9820359281437127,0.9586520770795004,0.39281437125748503,0.41154255834220976,0.019161676646706587,0.04841677156967174,1.274251497005988,1.0651689745327781,-2.273265650359008,-0.11280400369011145,-0.023383851064212258,0.018728187084724734,0.02925509492296515,-0.2090825224732098,-13.264731972165784,medium,151800
15,Addison County,Vermont,36821.0,37363.0,36189.0,35321.0,35078.0,33793.0,283.0,368.0,88.0,113.0,532.0,597.0,6.0,11.0,202.0,439.0,1.471986094891502,-2.3985188869545997,-3.6632647243286387,30.03533568904594,28.40909090909091,12.218045112781954,83.33333333333334,117.32673267326732,VT,Addison_County_VT,25.98599557124902,95.26628825941718,90.44509273880577,0.7685831454876293,0.9849316168401895,0.23899405230710735,0.3024382410406017,1.4448276798566035,1.5978374327543292,0.016295049020939138,0.029440890720766534,0.548599983704951,1.1749591842196827,-4.821195520611411,0.2163484713525602,0.06344418873349433,0.15300975289772567,0.013145841699827396,0.6263592005147317,-10.764628908351298,medium,266100
16,Aiken County,South Carolina,160099.0,168808.0,157009.0,158270.0,111457.0,110016.0,39354.0,39856.0,682.0,699.0,1329.0,1792.0,61.0,132.0,4126.0,5775.0,5.43975914902654,0.8031386735792215,-1.292875279255677,1.2756009554301977,2.4926686217008798,34.838224228743414,116.39344262295081,39.96606883179835,SC,Aiken_County_SC,27.468632593747788,69.61754914146871,65.1722667172172,24.58104048120226,23.610255438130896,0.42598642090206684,0.4140799014264727,0.8301113685906846,1.0615610634567083,0.03810142474343999,0.0781953461921236,2.577155385105466,3.4210463959054076,-4.445282424251516,-0.9707850430713627,-0.011906519475594124,0.23144969486602374,0.0400939214486836,0.8438910107999416,-9.28199188585253,large,164900
17,Alachua County,Florida,247336.0,278468.0,240790.0,250960.0,172156.0,170245.0,50282.0,52156.0,772.0,849.0,13235.0,18076.0,134.0,112.0,4211.0,9522.0,12.58692628650904,4.223597325470327,-1.1100397314063988,3.7269798337377193,9.974093264248705,36.577257272383825,-16.417910447761194,126.12206126810734,FL,Alachua_County_FL,47.380424866414685,69.60410130348998,61.13628855021044,20.329430410453796,18.729620638637115,0.3121260148138565,0.3048824281425514,5.351020474172785,6.491230590229398,0.05417731345214607,0.04022006119195024,1.7025422906491574,3.4194234166941984,-8.467812753279546,-1.5998097718166804,-0.007243586671305091,1.140210116056613,-0.013957252260195827,1.716881126045041,10.629800386814367,large,211500
18,Alamance County,North Carolina,151131.0,171415.0,147995.0,159680.0,107420.0,105847.0,28369.0,34014.0,1020.0,1427.0,1837.0,2848.0,58.0,105.0,9291.0,15439.0,13.421468791975174,7.89553701138552,-1.4643455594861292,19.898480736014665,39.90196078431373,55.03538377789875,81.03448275862068,66.17156387902271,NC,Alamance_County_NC,39.581605381992446,71.07740966446327,61.748971793600326,18.77113232890671,19.84307090978036,0.6749111697798599,0.8324825715369133,1.215501783221179,1.6614648659685558,0.03837730181101164,0.06125484934223959,6.147646743553606,9.006796371379401,-9.328437870862949,1.071938580873649,0.15757140175705342,0.44596308274737684,0.02287754753122795,2.8591496278257953,2.8309809023921275,large,171200
19,Alameda County,California,1510271.0,1682353.0,1419274.0,1491537.0,649122.0,523836.0,190451.0,164879.0,9799.0,19659.0,394560.0,545261.0,12802.0,14123.0,162540.0,223779.0,11.394114036487492,5.091546804915752,-19.300840211855398,-13.427075730765395,100.62251250127562,38.19469789132198,10.318700203093268,37.67626430417128,CA,Alameda_County_CA,96.53136531365315,42.98049820197832,31.137103806394972,12.610385818174356,9.800499657325187,0.6488239527872812,1.1685419171838491,26.125112645346434,32.4106177478805,0.8476624393900168,0.8394789916266087,10.762306897238973,13.301548485959843,-11.84339439558335,-2.809886160849169,0.5197179643965679,6.285505102534067,-0.00818344776340818,2.53924158872087,59.780740834052835,very_large,843500
20,Alamosa County,Colorado,15445.0,16376.0,14770.0,13470.0,11549.0,10069.0,172.0,251.0,433.0,709.0,148.0,180.0,19.0,19.0,2449.0,2242.0,6.027840725153771,-8.801624915368992,-12.814962334401248,45.93023255813954,63.74133949191686,21.62162162162162,0.0,-8.452429563086975,CO,Alamosa_County_CO,44.14977774429295,74.77500809323405,61.486321446018565,1.113629006150858,1.5327308255984367,2.8034962771123344,4.329506595017098,0.9582389122693429,1.0991695163654127,0.1230171576561994,0.11602344894968246,15.856264163159597,13.69076697606253,-13.288686647215485,0.4191018194475786,1.5260103179047637,0.14093060409606983,-0.006993708706516943,-2.165497187097067,7.399153264692629,small,162900
21,Albany County,New York,304204.0,314848.0,296557.0,293076.0,237873.0,215496.0,38609.0,43206.0,654.0,845.0,14579.0,24473.0,98.0,183.0,4744.0,8873.0,3.4989677979250766,-1.1738046985908275,-9.40712060637399,11.9065502862027,29.204892966360855,67.86473695040812,86.73469387755102,87.03625632377741,NY,Albany_County_NY,21.36044628396616,78.19522425740621,68.44445573737168,12.69181207347701,13.722812277670496,0.21498731114646752,0.2683834739302775,4.792507659333868,7.772957109462343,0.032215223994424794,0.05812328488667548,1.5594798227505227,2.8181852830572214,-9.750768520034526,1.0310002041934858,0.053396162783809986,2.980449450128475,0.025908060892250687,1.2587054603066987,-15.39017819563416,large,233200
22,Albany County,Wyoming,36299.0,37066.0,35328.0,34092.0,32720.0,30918.0,422.0,432.0,259.0,397.0,1021.0,1041.0,21.0,37.0,885.0,1267.0,2.113005867930246,-3.498641304347826,-5.507334963325183,2.3696682464454977,53.28185328185329,1.9588638589618024,76.19047619047619,43.163841807909606,WY,Albany_County_WY,37.95928818333121,90.14022424860188,83.41337074407814,1.1625664618860023,1.1654885879242434,0.7135182787404611,1.071062429180381,2.8127496625251385,2.8085037500674472,0.05785283341138874,0.09982193924351157,2.4380836937656682,3.418226946527815,-6.726853504523746,0.0029221260382410463,0.35754415043991983,-0.004245912457691237,0.04196910583212283,0.9801432527621468,1.2086637037308918,medium,273400
23,Alcona County,Michigan,10942.0,10167.0,10843.0,9785.0,10712.0,9644.0,13.0,23.0,66.0,61.0,25.0,14.0,1.0,1.0,26.0,42.0,-7.0828002193383295,-9.757447200959145,-9.970126960418222,76.92307692307693,-7.575757575757576,-44.0,0.0,61.53846153846154,MI,Alcona_County_MI,31.862839529955707,97.89800767684153,94.85590636372578,0.11880826174373972,0.226222091078981,0.6031804057759094,0.5999803285138192,0.22847742643026867,0.1377004032654667,0.009139097057210747,0.009835743090390479,0.23761652348747944,0.41310120979640014,-3.042101313115751,0.10741382933524128,-0.0032000772620901508,-0.09077702316480196,0.000696646033179732,0.1754846863089207,-4.887784949644612,small,115100
24,Alexander County,North Carolina,37198.0,36444.0,36675.0,34766.0,33324.0,31284.0,2043.0,1932.0,98.0,144.0,360.0,392.0,12.0,5.0,838.0,1009.0,-2.0269906984246466,-5.205180640763462,-6.121714079942383,-5.4331864904552125,46.93877551020408,8.88888888888889,-58.333333333333336,20.405727923627683,NC,Alexander_County_NC,31.633901623297167,89.58546158395613,85.84129074744814,5.492230765094898,5.301284162001975,0.26345502446368085,0.39512676983865663,0.967793967417603,1.0756228734496762,0.032259798913920106,0.013719679508286686,2.2528092908220874,2.7686313247722536,-3.7441708365079904,-0.19094660309292255,0.13167174537497578,0.10782890603207318,-0.01854011940563342,0.5158220339501662,-5.116722856303152,medium,149900
25,Alger County,Michigan,9601.0,8842.0,9338.0,8351.0,8286.0,7363.0,612.0,587.0,397.0,328.0,32.0,26.0,0.0,1.0,11.0,46.0,-7.905426518071035,-10.569715142428786,-11.139271059618634,-4.084967320261438,-17.38035264483627,-18.75,inf,318.1818181818182,MI,Alger_County_MI,23.55934857500783,86.30351005103634,83.27301515494231,6.374336006665972,6.638769509160823,4.134985938964691,3.7095679710472744,0.3332986147276325,0.29405111965618635,0.0,0.011309658448314861,0.1145713988126237,0.5202442886224836,-3.0304948960940266,0.26443350249485054,-0.4254179679174168,-0.03924749507144615,0.011309658448314861,0.40567288980985994,-13.191275904592487,small,151200
26,Allamakee County,Iowa,14330.0,14061.0,14242.0,13622.0,13750.0,12621.0,113.0,154.0,36.0,91.0,34.0,41.0,17.0,5.0,292.0,710.0,-1.8771807397069087,-4.353321162758039,-8.210909090909091,36.283185840707965,152.77777777777777,20.588235294117645,-70.58823529411765,143.15068493150685,IA,Allamakee_County_IA,29.28446239426961,95.95254710397766,89.75890761681245,0.7885554780181439,1.095227935424223,0.2512212142358688,0.6471801436597682,0.23726448011165388,0.291586658132423,0.11863224005582694,0.035559348552734515,2.03768318213538,5.049427494488301,-6.193639487165214,0.30667245740607907,0.3959589294238994,0.054322178020769135,-0.08307289150309242,3.0117443123529206,-7.4661620853307085,small,143800
27,Allegan County,Michigan,111408.0,120502.0,109259.0,112970.0,103513.0,105564.0,1358.0,1584.0,636.0,799.0,648.0,874.0,22.0,22.0,3082.0,4127.0,8.162789027717936,3.3965165341070302,1.9813936413783775,16.642120765832104,25.628930817610062,34.876543209876544,0.0,33.90655418559377,MI,Allegan_County_MI,70.27404085700051,92.91343530087606,87.6035252526929,1.218942984345828,1.3145010041327116,0.5708746230073244,0.6630595342815887,0.5816458423093495,0.7252991651590845,0.019747235387045814,0.018256958390732103,2.766408157403418,3.424839421752336,-5.309910048183156,0.09555801978688372,0.09218491127426431,0.1436533228497351,-0.0014902769963137108,0.6584312643489181,33.523416377400196,large,180300
28,Allegany County,Maryland,75087.0,68106.0,73901.0,65087.0,66981.0,58377.0,6028.0,5341.0,107.0,137.0,568.0,742.0,31.0,22.0,186.0,468.0,-9.297215230332814,-11.92676689084045,-12.84543377972858,-11.396814863968148,28.037383177570092,30.633802816901408,-29.03225806451613,151.61290322580646,MD,Allegany_County_MD,7.743109373947038,89.20452275360581,85.71491498546384,8.028020829171496,7.842187178809502,0.14250136508317018,0.20115701993950608,0.7564558445536511,1.0894781663876898,0.041285442220357724,0.032302587143570316,0.24771265332214631,0.6871641265086776,-3.4896077681419797,-0.18583365036199329,0.05865565485633589,0.3330223218340387,-0.008982855076787408,0.4394514731865313,-29.00751510565328,medium,137800
29,Allegany County,New York,48946.0,46456.0,48389.0,44541.0,47085.0,42555.0,524.0,829.0,113.0,91.0,452.0,379.0,9.0,9.0,206.0,678.0,-5.087238998079516,-7.952220545991858,-9.62089837527875,58.206106870229014,-19.469026548672566,-16.150442477876105,0.0,229.126213592233,NY,Allegany_County_NY,36.18910487161027,96.19785069260001,91.60280695712072,1.0705675642544845,1.7844842431548131,0.23086666939075717,0.1958842775960048,0.9234666775630287,0.8158257275701739,0.018387610836431985,0.019373170311692785,0.420871981367221,1.45944549681419,-4.595043735479294,0.7139166789003286,-0.03498239179475238,-0.10764094999285478,0.0009855594752608,1.0385735154469689,-0.56151960799005,medium,81500
30,Alleghany County,North Carolina,11155.0,10888.0,11027.0,10318.0,10288.0,9544.0,140.0,104.0,27.0,47.0,54.0,15.0,3.0,6.0,515.0,602.0,-2.39354549529359,-6.429672621746622,-7.2317262830482125,-25.71428571428571,74.07407407407408,-72.22222222222221,100.0,16.893203883495143,NC,Alleghany_County_NC,20.65102793885082,92.22770058269835,87.65613519470978,1.2550425818018824,0.9551800146950772,0.24204392649036308,0.43166789125642907,0.48408785298072615,0.13776634827332845,0.026893769610040343,0.055106539309331376,4.616763783056925,5.5290227773695815,-4.571565387988571,-0.29986256710680526,0.189623964766066,-0.3463215047073977,0.028212769699291033,0.9122589943126567,-16.0995965407495,small,168300
31,Alleghany County,Virginia,16250.0,15223.0,16030.0,14647.0,15145.0,13813.0,761.0,681.0,29.0,27.0,37.0,61.0,11.0,7.0,47.0,58.0,-6.32,-8.627573300062382,-8.794981842192144,-10.512483574244415,-6.896551724137931,64.86486486486487,-36.36363636363637,23.404255319148938,VA,Alleghany_County_VA,15.187895148113938,93.2,90.73769953360046,4.683076923076923,4.473494055048282,0.17846153846153848,0.17736320042041648,0.2276923076923077,0.4007094528016817,0.06769230769230769,0.04598305196084872,0.28923076923076924,0.3810024305327465,-2.4623004663995403,-0.20958286802864112,-0.001098338041121999,0.173017145109374,-0.021709255731458973,0.09177166130197728,-21.56272933148638,small,134100
32,Allegheny County,Pennsylvania,1223348.0,1250578.0,1200749.0,1184872.0,997295.0,946321.0,161861.0,163678.0,1702.0,1909.0,34090.0,58541.0,278.0,357.0,5523.0,14066.0,2.225858872536678,-1.3222580239500512,-5.111225865967442,1.1225681294443999,12.162162162162163,71.72484599589323,28.41726618705036,154.68042730400146,PA,Allegheny_County_PA,53.47712618974515,81.52177467082139,75.67068987300273,13.230985786546428,13.088188021858693,0.13912639739469065,0.15264941491054537,2.786615092353116,4.681115452214896,0.022724523193727378,0.028546799959698638,0.451465976974663,1.1247599110171458,-5.8510847978186575,-0.1427977646877352,0.013523017515854718,1.8945003598617798,0.00582227676597126,0.6732939340424828,16.72650171014483,very_large,172800
33,Allen County,Kansas,13371.0,12526.0,13036.0,11744.0,12478.0,11180.0,249.0,186.0,108.0,150.0,68.0,67.0,2.0,2.0,131.0,159.0,-6.319646997232817,-9.911015648972077,-10.402308062189453,-25.301204819277107,38.88888888888889,-1.4705882352941175,0.0,21.374045801526716,KS,Allen_County_KS,23.94059559909804,93.32136713783561,89.25435095002395,1.8622391743325104,1.484911384320613,0.8077181960960288,1.1975091809037202,0.5085633086530551,0.534887434136995,0.01495774437214868,0.01596678907871627,0.9797322563757385,1.2693597317579435,-4.06701618781166,-0.3773277900118974,0.38979098480769137,0.02632412548393992,0.0010090447065675915,0.289627475382205,-12.81002888050228,small,90900
34,Allen County,Kentucky,19956.0,20588.0,19699.0,19690.0,19362.0,19135.0,164.0,204.0,58.0,50.0,31.0,48.0,0.0,7.0,84.0,246.0,3.1669673281218684,-0.04568759835524646,-1.1723995455014977,24.390243902439025,-13.793103448275861,54.83870967741935,inf,192.85714285714286,KY,Allen_County_KY,48.610548489022115,97.02345159350571,92.94249077132311,0.8218079775506114,0.990868467068195,0.29063940669472843,0.24285991839906743,0.15534175185407897,0.23314552166310473,0.0,0.034000388575869435,0.4209260372820205,1.1948707985234117,-4.080960822182604,0.16906048951758357,-0.047779488295661005,0.07780376980902576,0.034000388575869435,0.7739447612413912,11.859924009421796,medium,127800
35,Allen County,Ohio,106331.0,102206.0,103535.0,95969.0,89089.0,80753.0,12639.0,12573.0,207.0,300.0,740.0,840.0,15.0,53.0,845.0,1450.0,-3.879395472627926,-7.307673733520066,-9.35693519963183,-0.5221932114882507,44.927536231884055,13.513513513513514,253.33333333333331,71.59763313609467,OH,Allen_County_OH,35.47306473517428,83.78459715416953,79.01003854959592,11.886467728131965,12.301626127624601,0.1946751182627832,0.2935248419857934,0.6959400363017371,0.8218695575602215,0.014106892627737913,0.051856055417490166,0.7946882846959025,1.4187034029313348,-4.774558604573613,0.4151583994926362,0.09884972372301024,0.12592952125848444,0.03774916278975225,0.6240151182354323,-1.2775597444260356,large,125300
36,Allen Parish,Louisiana,25764.0,22750.0,25350.0,21679.0,18435.0,16327.0,5985.0,4102.0,622.0,539.0,176.0,183.0,6.0,7.0,126.0,521.0,-11.698494022667287,-14.481262327416172,-11.434770816381883,-31.46198830409357,-13.344051446945338,3.977272727272727,16.666666666666664,313.4920634920635,LA,Allen_Parish_LA,36.286399451867084,71.55333022822543,71.76703296703296,23.23008849557522,18.03076923076923,2.414221394193448,2.3692307692307693,0.6831237385499146,0.8043956043956043,0.02328830926874709,0.03076923076923077,0.4890544946436889,2.2901098901098904,0.21370273880752677,-5.19931926480599,-0.044990624962678805,0.12127186584568972,0.00748092150048368,1.8010553954662014,-0.46422502773323515,medium,130900
37,Alpena County,Michigan,29598.0,28907.0,29287.0,27656.0,28845.0,27177.0,79.0,99.0,156.0,122.0,152.0,119.0,13.0,12.0,42.0,127.0,-2.3346172038651263,-5.569023798955168,-5.7826313052522105,25.31645569620253,-21.794871794871796,-21.710526315789476,-7.6923076923076925,202.38095238095238,MI,Alpena_County_MI,29.24565954899222,97.45590918305291,94.01529041408655,0.2669099263463748,0.34247760058117416,0.5270626393675248,0.4220431037464974,0.5135482127170755,0.41166499463797696,0.043921886613960404,0.041512436434081715,0.1419014798297182,0.4393399522606981,-3.4406187689663597,0.07556767423479938,-0.10501953562102745,-0.10188321807909856,-0.002409450179878689,0.29743847243097987,-7.5049649306081,medium,99100
38,Amador County,California,38091.0,40474.0,36735.0,36596.0,33149.0,31104.0,962.0,1236.0,678.0,757.0,419.0,582.0,77.0,82.0,1450.0,2835.0,6.256070987897404,-0.37838573567442496,-6.169115207095237,28.482328482328484,11.651917404129794,38.902147971360385,6.493506493506493,95.51724137931035,CA,Amador_County_CA,70.489443378119,87.02580662098659,76.84933537579681,2.525530965319892,3.0538123239610613,1.779948019217138,1.8703365123289024,1.0999973747079363,1.4379601719622472,0.20214748890814102,0.20259919948608984,3.8066734924260324,7.0044967139398135,-10.176471245189774,0.5282813586411694,0.09038849311176445,0.3379627972543109,0.00045171057794882175,3.197823221513781,33.73881889851869,medium,339400
39,Amelia County,Virginia,12690.0,13265.0,12511.0,12633.0,9332.0,9780.0,2932.0,2555.0,56.0,39.0,27.0,65.0,4.0,0.0,160.0,194.0,4.531126871552404,0.975141875149868,4.800685812258894,-12.8581173260573,-30.357142857142854,140.74074074074073,-100.0,21.25,VA,Amelia_County_VA,27.1373451567048,73.53821907013396,73.72785525819828,23.10480693459417,19.261213720316622,0.44129235618597323,0.2940067847719563,0.2127659574468085,0.4900113079532605,0.031520882584712376,0.0,1.260835303388495,1.462495288352808,0.1896361880643127,-3.843593214277547,-0.14728557141401694,0.27724535050645194,-0.031520882584712376,0.20165998496431303,-9.613279322895519,small,209100
40,Amherst County,Virginia,32353.0,31307.0,31665.0,29477.0,24829.0,23190.0,6148.0,5400.0,298.0,251.0,154.0,182.0,7.0,27.0,229.0,427.0,-3.233085030754489,-6.909837359861045,-6.601151878851343,-12.166558230318802,-15.771812080536913,18.181818181818183,285.7142857142857,86.46288209606988,VA,Amherst_County_VA,19.518515992634526,76.7440422835595,74.07289104673076,19.00287454022811,17.248538665474175,0.9210892343832102,0.8017376305618551,0.4759991345470281,0.5813396365030186,0.021636324297592185,0.08624269332737088,0.707816894878373,1.3639122241032358,-2.6711512368287345,-1.7543358747539344,-0.11935160382135512,0.10534050195599048,0.06460636902977869,0.6560953292248628,-17.232108486965792,medium,168800
41,Anderson County,Kansas,8102.0,7836.0,8002.0,7506.0,7843.0,7312.0,40.0,26.0,39.0,53.0,37.0,47.0,1.0,2.0,42.0,66.0,-3.2831399654406317,-6.198450387403149,-6.7703684814484255,-35.0,35.8974358974359,27.027027027027028,100.0,57.14285714285714,KS,Anderson_County_KS,28.222277268598788,96.80325845470254,93.3129147524247,0.4937052579609973,0.3318019397651863,0.48136262651197237,0.6763654925982644,0.4566773636139225,0.5997958141909138,0.012342631449024932,0.025523226135783564,0.5183905208590471,0.8422664624808576,-3.4903437022778405,-0.161903318195811,0.19500286608629203,0.14311845057699124,0.013180594686758633,0.32387594162181044,-8.528347211001531,small,97400
42,Anderson County,Kentucky,21421.0,23852.0,21157.0,22706.0,20458.0,21797.0,433.0,492.0,31.0,60.0,105.0,105.0,5.0,7.0,125.0,245.0,11.348676532374773,7.321453892328781,6.545116824714048,13.625866050808314,93.54838709677419,0.0,40.0,96.0,KY,Anderson_County_KY,37.04628704628705,95.50441155875076,91.38437028341438,2.0213808879137294,2.0627201073285257,0.1447178002894356,0.2515512326010398,0.4901731945287335,0.4402146570518195,0.023341580691844454,0.02934764380345464,0.5835395172961113,1.0271675331209122,-4.120041275336376,0.04133921941479635,0.10683343231160419,-0.04995853747691398,0.006006063111610185,0.44362801582480094,0.29566256668672963,medium,157800
43,Anderson County,South Carolina,187126.0,203718.0,184264.0,192673.0,149818.0,154385.0,30020.0,30440.0,478.0,616.0,1405.0,2413.0,43.0,58.0,2500.0,4761.0,8.866752883084125,4.563560977727608,3.048365349957949,1.3990672884743505,28.870292887029287,71.74377224199289,34.883720930232556,90.44,SC,Anderson_County_SC,41.4727076948563,80.06263159582313,75.7836813634534,16.042666438656305,14.94222405482088,0.2554428566848006,0.30237877850754474,0.7508309908831483,1.1844805073680285,0.02297916911599671,0.028470729145190905,1.3359982044184133,2.337054163107825,-4.278950232369738,-1.100442383835425,0.04693592182274414,0.43364951648488015,0.005491560029194195,1.0010559586894119,4.722083215255978,large,170500
44,Anderson County,Tennessee,75129.0,77123.0,73671.0,72296.0,69065.0,66863.0,2847.0,2888.0,239.0,302.0,803.0,981.0,18.0,53.0,699.0,1209.0,2.6541016118942085,-1.8664060485129834,-3.18830087598639,1.4401123990165086,26.359832635983267,22.166874221668742,194.44444444444443,72.96137339055794,TN,Anderson_County_TN,46.00175105793084,91.92854956142102,86.69657560001556,3.7894820908038174,3.744667608884509,0.31811950112473214,0.3915822776603607,1.0688282820215895,1.2719940873669333,0.02395879087968694,0.06872139309933482,0.9303997124945094,1.5676257406999208,-5.231973961405458,-0.04481448191930859,0.07346277653562855,0.2031658053453438,0.04476260221964788,0.6372260282054114,9.25112657833052,medium,160700
45,Anderson County,Texas,58458.0,57922.0,57465.0,54327.0,38632.0,34922.0,12310.0,11577.0,259.0,357.0,291.0,392.0,21.0,13.0,5952.0,7066.0,-0.9168976016969449,-5.460715217958757,-9.603437564713191,-5.954508529650691,37.83783783783784,34.707903780068726,-38.095238095238095,18.716397849462364,TX,Anderson_County_TX,51.40273426374252,66.08505251633652,60.291426401022065,21.05785350165931,19.987224198059458,0.4430531321632625,0.6163461206450054,0.4977932874884533,0.6767722109043196,0.03592322693215642,0.02244397638203101,10.181668890485476,12.1991643934947,-5.793626115314453,-1.0706293035998513,0.1732929884817429,0.1789789234158663,-0.013479250550125409,2.017495503009224,14.652109784142205,medium,104600
46,Andrews County,Texas,14786.0,18610.0,14494.0,14756.0,11749.0,10909.0,222.0,237.0,142.0,220.0,91.0,112.0,1.0,0.0,2289.0,3278.0,25.862302177735696,1.807644542569339,-7.1495446420972,6.756756756756757,54.929577464788736,23.076923076923077,-100.0,43.20664045434688,TX,Andrews_County_TX,52.82814026707199,79.4603002840525,58.61902203116603,1.5014202624103883,1.2735088662009673,0.9603679155958339,1.182160128962923,0.6154470445015555,0.6018269747447609,0.006763154335181929,0.0,15.480860273231434,17.614185921547552,-20.84127825288646,-0.22791139620942102,0.2217922133670892,-0.01362006975679464,-0.006763154335181929,2.1333256483161183,16.07751578747167,small,167900
47,Androscoggin County,Maine,107702.0,111139.0,105546.0,105370.0,99939.0,96625.0,3931.0,6531.0,409.0,420.0,778.0,906.0,32.0,58.0,457.0,830.0,3.1912127908488235,-0.16675193754381976,-3.3160227738920742,66.14093106079878,2.689486552567237,16.452442159383033,81.25,81.61925601750546,ME,Androscoggin_County_ME,44.80456922653456,92.7921487066164,86.94067788984965,3.649885795992646,5.876425017320653,0.379751536647416,0.3779051458084021,0.7223635587082877,0.8151953859581245,0.029711611669235482,0.052186901087826955,0.4243189541512693,0.7468125500499374,-5.851470816766749,2.226539221328007,-0.0018463908390138895,0.09283182724983674,0.022475289418591473,0.3224935958986681,8.053944746934242,large,170800
48,Angelina County,Texas,86771.0,86395.0,85247.0,78097.0,62537.0,54887.0,13035.0,13098.0,411.0,563.0,785.0,919.0,13.0,42.0,8466.0,8588.0,-0.4333244978160906,-8.387391931680881,-12.232758207141373,0.48331415420023016,36.982968369829685,17.070063694267514,223.0769230769231,1.4410583510512638,TX,Angelina_County_TX,40.65628057499811,72.07131414873633,63.53029689218126,15.022300077214737,15.160599571734476,0.4736605547936522,0.6516580820649343,0.904680135068168,1.0637189652178947,0.014981964020237175,0.04861392441692228,9.756715953486763,9.940390068869727,-8.541017256555072,0.13829949451973889,0.17799752727128204,0.15903883014972664,0.033631960396685104,0.18367411538296352,3.905656095397788,medium,145600
